source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
,,,,,,
71461,"Historically, in the warm Mediterranean and Middle Eastern climates, the courtyard served to accommodate the large number of worshippers during Friday prayers.",The courtyard served to accommodate the large number of worshippers during Friday prayers.,"In the past, courtyards were used for Friday prayers in warm climates.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
84529,Lust exposes people to others; romantic attraction encourages people to focus their energy on mating; and attachment involves tolerating the spouse (or indeed the child) long enough to rear a child into infancy.,Lust exposes people to others; romantic attraction encourages people to focus their energy on mating.,"Lust, attraction, and attachment are three ways people connect with others.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
107976,The Scion xB is a vehicle made by Toyota for the United States market and sold under their youth-oriented Scion brand.,The Scion xB is a vehicle made by Toyota.,The Scion xB is a car made by Toyota for the US market.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
27694,Now-extinct marine animals called graptolites thrived in the oceans.,Now-extinct marine animals called graptolites thrived in the oceans.,Graptolites were marine animals that lived in the oceans.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
78662,It is a Christmas time dessert in Portugal and Brazil (rabanada) and an Easter dessert in Spain (torrijas) .,It is a Christmas time dessert in Portugal and Brazil and an Easter dessert in Spain.,"Rabanada is a dessert eaten in Portugal and Brazil at Christmas, and in Spain at Easter.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
16397,"Presley plays a teenager named Danny Fisher, who is forced to drop out of school to help support his ineffective father (Dean Jagger) .",Presley plays a teenager named Danny Fisher.,Presley played a teenager who had to drop out of school to support his father.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
159594,"Lahor is surrounded by Yar Hussain, Tordher, Ambar and the Indus River.","Lahor is surrounded by Yar Hussain, Tordher, Ambar and the Indus River.","Lahor is surrounded by Yar Hussain, Tordher, Ambar, and the Indus River.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
59542,"An archivist is a professional who assesses, collects, organizes, preserves, maintains control over, and provides access to information determined to have long-term value.","An archivist is a professional who assesses, collects, organizes, preserves, maintains control over, and provides access to information.",An archivist is a professional who collects and preserves important information.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
43913,"Using will create a two-column reference list, and will create a three-column list, and so on.",Using will create a two-column reference list.,Using certain codes creates different types of lists.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
23940,It is also designated Uranus VI.,It is also designated Uranus VI.,It is also called Uranus VI.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
99313,Give'Em Enough Rope is the second studio album by the English punk rock band The Clash.,Give'Em Enough Rope is the second studio album by the English punk rock band The Clash.,Give'Em Enough Rope is the second album by The Clash.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
63730,It is possible to cross into Italy via the Cervinia cable car station.,It is possible to cross into Italy via the Cervinia cable car station.,You can cross into Italy via the Cervinia cable car station.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
102541,A limited physical version of the single was released on 7'' vinyl and can be obtained exclusively by pre-ordering Appeal to Reason.,A limited physical version of the single was released on 7'' vinyl.,A limited version of the single was released on vinyl and can be obtained by pre-ordering Appeal to Reason.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
110201,Antonios Nikopolidis (; born 14 January 1971 in Arta) is a Greek football player playing at the position of goalkeeper.,Antonios Nikopolidis is a Greek football player playing at the position of goalkeeper.,"Antonios Nikopolidis is a Greek football player born on January 14, 1971.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
161835,Rudolfstetten-Friedlisberg is a municipality in the district of Bremgarten in the canton of Aargau in Switzerland.,Rudolfstetten-Friedlisberg is a municipality in the district of Bremgarten in the canton of Aargau in Switzerland.,Rudolfstetten-Friedlisberg is a municipality in Switzerland.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
23263,"Beryl dropped moderate precipitation just offshore, though the maximum precipitation total in the United States was only 0.97 inches (24.6 mm) on Nantucket.",Beryl dropped moderate precipitation just offshore.,"Beryl brought moderate rain to the coast, but not much in the US.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
20539,World title competition first started in 1986 and required the use of ivory balls.,World title competition first started in 1986.,The world title competition started in 1986 and used ivory balls.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
62538,"They also have few villages scattered across Rawalpindi, Bhawalpur, Amritsar, Gurdaspur, Jalandhar, Moga, Ludhiana and Sangrur.","They also have few villages scattered across Rawalpindi, Bhawalpur, Amritsar, Gurdaspur, Jalandhar, Moga, Ludhiana and Sangrur.","They have villages in Rawalpindi, Bhawalpur, Amritsar, and other places.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
138733,The 3\/4 mile stretch of standard gauge track and museum are owned and operated by the Jolly family assisted by a dedicated staff of volunteers.,The 3/4 mile stretch of standard gauge track and museum are owned and operated by the Jolly family.,The Jolly family owns and operates a museum with a track.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
161467,"Rau was born in the Barmen part of Wuppertal, Rhine Province, as the third of five children.","Rau was born in the Barmen part of Wuppertal, Rhine Province.","Rau was born in Wuppertal, Rhine Province, as the third of five children.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
145806,"Caslano is a municipality in the district of Lugano in the Swiss canton of Ticino, near to the Italian border.","Caslano is a municipality in the district of Lugano in the Swiss canton of Ticino, near to the Italian border.",Caslano is a municipality in Switzerland near the Italian border.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
82888,"At dawn on September 17, Maj. Gen. Joseph Hooker's corps mounted a powerful assault on Lee's left flank.",Maj. Gen. Joseph Hooker's corps mounted a powerful assault on Lee's left flank.,Maj. Gen. Joseph Hooker's corps attacked Lee's left flank on September 17.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
145403,He played five times for the Austrian national team U 19 and U 20 and two times for U 21.,He played five times for the Austrian national team U 19 and U 20 and two times for U 21.,He played for the Austrian national team five times.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
127245,"Nickel (II) sulfate, or just nickel sulfate, usually refers to the chemical compound with the formula NiSO4.",Nickel (II) sulfate is a chemical compound with the formula NiSO4.,Nickel sulfate is a chemical compound with the formula NiSO4.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
123238,"To promote nationwide literacy among 1st to 6th graders and encourage more reading during the summer, Barnes & Noble has implemented a summer challenge where if children read 8 books and write about their reading, Barnes & Noble will give the readers a free book.","Barnes & Noble has implemented a summer challenge where if children read 8 books and write about their reading, Barnes & Noble will give the readers a free book.",Barnes & Noble has a summer challenge where kids can get a free book if they read eight books and write about them.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
152283,The popular American movie critics Roger Ebert and Richard Roeper have given positive reviews of the film.,The popular American movie critics Roger Ebert and Richard Roeper have given positive reviews of the film.,Roger Ebert and Richard Roeper gave positive reviews of the film.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
83296,Boiled eggs are a popular breakfast food in many countries around the world.,Boiled eggs are a popular breakfast food in many countries.,Boiled eggs are a popular breakfast food worldwide.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
67234,Kunihiro Shibasaki is a Japanese football player.,Kunihiro Shibasaki is a Japanese football player.,Kunihiro Shibasaki is a Japanese football player.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
64992,"In Super Mario 64, Mario gains new jumping abilities, such as a sideways somersault, a ground pound, and the ""Wall Kick"" , which propels him upwards by kicking off walls.",Mario gains new jumping abilities in Super Mario 64.,"In Super Mario 64, Mario has new jumping abilities like the ""Wall Kick"".","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
160707,"Prichard is a city in Mobile County, Alabama, in the United States.","Prichard is a city in Mobile County, Alabama, in the United States.","Prichard is a city in Alabama, US.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
52101,Calcium carbonate is a chemical compound with the chemical formula CaCO3.,Calcium carbonate is a chemical compound with the chemical formula CaCO3.,Calcium carbonate is a chemical compound with the formula CaCO3.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
139200,"Challis later realized that he had observed the planet twice in August, failing to identify it owing to his casual approach to the work.",Challis later realized that he had observed the planet twice in August.,Challis observed the planet twice in August but didn't identify it.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
9185,It is located on Polyphemus's Island in the Sea of Monsters (the Bermuda Triangle) .,It is located on Polyphemus's Island in the Sea of Monsters.,It is located on Polyphemus's Island in the Sea of Monsters.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
10369,"However, the status of Leadbeater's Possum is in even more doubt following the disastrous bushfires that swept its only known habitat on Black Saturday in February 2009.",Leadbeater's Possum's status is uncertain after the 2009 bushfires.,Leadbeater's Possum is in danger after bad bushfires destroyed its home in 2009.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
34478,Toronto won the series and advanced to the Stanley Cup finals.,Toronto won the series and advanced to the Stanley Cup finals.,Toronto won the series and went to the Stanley Cup finals.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
160182,"Then he pulled Daniel out, and threw into the den those who had attempted his destruction, and they were instantly eaten before his eyes. ''","He threw his enemies into the den, where they were eaten.",He pulled Daniel out and threw his enemies into a den where they were eaten.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
12470,"Open Road is the first single from Bryan Adams' 2004 album ""Room Service"" .","Open Road is the first single from Bryan Adams' album ""Room Service"".","Open Road is the first single from Bryan Adams' album ""Room Service"".","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
22664,He is portrayed in the original trilogy by Alec Guinness and in the prequel trilogy by Ewan McGregor.,He is portrayed by Alec Guinness and Ewan McGregor.,He is played by Alec Guinness and Ewan McGregor in different movies.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
111713,The 14th century saw further growth.,The 14th century saw growth.,The 14th century was a time of growth.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
39294,Miani continues to have a population of Muslim Khatris.,Miani has a population of Muslim Khatris.,Miani still has many Muslim Khatris living there.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
60367,"A baker's dozen, long dozen, or long measure is 13, one more than a standard dozen.",A baker's dozen is 13.,"A baker's dozen is 13, one more than 12.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
38206,"The $ 1 note was replaced by a coin in 1984, while a $ 100 note was also introduced.",The $1 note was replaced by a coin in 1984.,"The $1 note was replaced by a coin in 1984, and a $100 note was introduced.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
108075,"Cheryl Elise Kendall Gillan FCIM (born 21 April 1952 in Cardiff, Wales) is a British Conservative Party politician.",Cheryl Elise Kendall Gillan is a British Conservative Party politician.,"Cheryl Elise Kendall Gillan is a British politician born in Cardiff, Wales.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
68087,"Markkleeberg is a town in the Leipzig district, in the Free State of Saxony, Germany.","Markkleeberg is a town in the Leipzig district, Germany.",Markkleeberg is a town in the Leipzig district in Germany.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
34437,"Samus travels to its core, where she finally defeats Dark Samus, then the corrupted Aurora Unit 313.",Samus defeats Dark Samus in the Aurora Unit 313.,Samus went to the core and defeated Dark Samus and the Aurora Unit 313.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
65529,"The adult robin is preyed upon by hawks, cats and larger snakes, but when feeding in flocks, it is able to be vigilant and watch other birds for reactions to predators.",Adult robins are preyed upon by hawks and cats.,"Adult robins are eaten by hawks, cats, and snakes, but they watch out for each other.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
126144,Often the acts of artivists can be refererred to as part of the larger concept of Culture jamming.,Artivists' acts are part of Culture jamming.,Artivists' actions are part of a bigger idea called Culture jamming.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
118083,Zinc sheet metal is used to make zinc bars.,Zinc sheet metal is used to make zinc bars.,Zinc sheet metal is used to make zinc bars.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
158658,It is situated just off the Mid-Western Highway 258 km west of Sydney and 52 km south-west of Bathurst and is 720 m above sea-level.,It is situated 258 km west of Sydney.,"It is located near the Mid-Western Highway, 258 km west of Sydney.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
